run_id,stage,arm,condition_id,cond_name,renders_root,image_path,baseline_path,prompt_id,prompt_sha1,prompt_tag,prompt_text,seed,sampler,steps,cfg,width,height,operation,preset_file,suite_git_sha,timestamp
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_baseline_seed9999_00001_.png,renders/B3_fixed_baseline_seed9999_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",9999,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_baseline_seed4242145_00001_.png,renders/B3_fixed_baseline_seed4242145_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",4242145,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,86812e32633c,preset_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_preset_pos_seed42_00001_.png,renders/B3_fixed_baseline_seed42_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",42,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,86812e32633c,preset_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_preset_pos_seed777_00001_.png,renders/B3_fixed_baseline_seed777_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",777,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,86812e32633c,preset_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_preset_pos_seed1337_00001_.png,renders/B3_fixed_baseline_seed1337_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",1337,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,86812e32633c,preset_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_preset_pos_seed9999_00001_.png,renders/B3_fixed_baseline_seed9999_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",9999,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,86812e32633c,preset_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_preset_pos_seed4242145_00001_.png,renders/B3_fixed_baseline_seed4242145_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",4242145,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,6b3d27d81b10,blockshuf_neg,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_blockshuf_neg_seed42_00001_.png,renders/B3_fixed_baseline_seed42_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",42,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,6b3d27d81b10,blockshuf_neg,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_blockshuf_neg_seed777_00001_.png,renders/B3_fixed_baseline_seed777_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",777,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,6b3d27d81b10,blockshuf_neg,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_blockshuf_neg_seed1337_00001_.png,renders/B3_fixed_baseline_seed1337_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",1337,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,6b3d27d81b10,blockshuf_neg,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_blockshuf_neg_seed9999_00001_.png,renders/B3_fixed_baseline_seed9999_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",9999,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,6b3d27d81b10,blockshuf_neg,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_blockshuf_neg_seed4242145_00001_.png,renders/B3_fixed_baseline_seed4242145_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",4242145,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,c7ff1182389d,rand_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_rand_pos_seed42_00001_.png,renders/B3_fixed_baseline_seed42_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",42,euler_ancestral,9,1.0,1024,1280,preset_randsign,Arthemy_Bench_RANDSIGN.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,c7ff1182389d,rand_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_rand_pos_seed777_00001_.png,renders/B3_fixed_baseline_seed777_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",777,euler_ancestral,9,1.0,1024,1280,preset_randsign,Arthemy_Bench_RANDSIGN.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,c7ff1182389d,rand_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_rand_pos_seed1337_00001_.png,renders/B3_fixed_baseline_seed1337_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",1337,euler_ancestral,9,1.0,1024,1280,preset_randsign,Arthemy_Bench_RANDSIGN.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,c7ff1182389d,rand_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_rand_pos_seed9999_00001_.png,renders/B3_fixed_baseline_seed9999_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",9999,euler_ancestral,9,1.0,1024,1280,preset_randsign,Arthemy_Bench_RANDSIGN.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,c7ff1182389d,rand_pos,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B3_fixed_rand_pos_seed4242145_00001_.png,renders/B3_fixed_baseline_seed4242145_00001_.png,B3_fixed,1a77f2e506,cyborg_crimson_fixed,"Western comics style, bold ink outlines, hatched shadows, hard crimson-tinted rim light glowing along the edges of his face, upper body portrait. A cybernetic human warrior with short buzzcut hair, segmented chrome jawline, glowing optic sensor implant over one eye, clad in ballistic carbon armor with exposed hydraulics, stoic grim gaze. Simple background, crimson overall hue, monochromatic crimson.",4242145,euler_ancestral,9,1.0,1024,1280,preset_randsign,Arthemy_Bench_RANDSIGN.json,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B4_free_baseline_seed42_00001_.png,renders/B4_free_baseline_seed42_00001_.png,B4_free,4671cedb95,genasi_ultramarine_free,"Western comics style, bold ink outlines, hatched shadows, upper body portrait. A water genasi priestess with wavy translucent blue hair floating softly, smooth azure skin, droplet pearls dangling from her earlobes, draped in seafoam silk garments, serene contemplative expression. Simple background.",42,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B4_free_baseline_seed777_00001_.png,renders/B4_free_baseline_seed777_00001_.png,B4_free,4671cedb95,genasi_ultramarine_free,"Western comics style, bold ink outlines, hatched shadows, upper body portrait. A water genasi priestess with wavy translucent blue hair floating softly, smooth azure skin, droplet pearls dangling from her earlobes, draped in seafoam silk garments, serene contemplative expression. Simple background.",777,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B4_free_baseline_seed1337_00001_.png,renders/B4_free_baseline_seed1337_00001_.png,B4_free,4671cedb95,genasi_ultramarine_free,"Western comics style, bold ink outlines, hatched shadows, upper body portrait. A water genasi priestess with wavy translucent blue hair floating softly, smooth azure skin, droplet pearls dangling from her earlobes, draped in seafoam silk garments, serene contemplative expression. Simple background.",1337,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B4_free_baseline_seed9999_00001_.png,renders/B4_free_baseline_seed9999_00001_.png,B4_free,4671cedb95,genasi_ultramarine_free,"Western comics style, bold ink outlines, hatched shadows, upper body portrait. A water genasi priestess with wavy translucent blue hair floating softly, smooth azure skin, droplet pearls dangling from her earlobes, draped in seafoam silk garments, serene contemplative expression. Simple background.",9999,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
stage8_20260917_222352,stage8,B,81d0a8f1b1ea,baseline,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage8\renders,renders/B4_free_baseline_seed4242145_00001_.png,renders/B4_free_baseline_seed4242145_00001_.png,B4_free,4671cedb95,genasi_ultramarine_free,"Western comics style, bold ink outlines, hatched shadows, upper body portrait. A water genasi priestess with wavy translucent blue hair floating softly, smooth azure skin, droplet pearls dangling from her earlobes, draped in seafoam silk garments, serene contemplative expression. Simple background.",4242145,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-17 22:23:52
