run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
39,S02_linocut,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_neg_00001_.png,S02_linocut_s4242145_Block_6_neg_00001_.png,,,,1024,1760,79.8828,10.7834,344.49,0.1521,#d5bcc6,56.6633,13.4545,30.49,0.0925,#0f172a,0.5464,15.6319,2.8006,2,0.2741,21.3134,53.7394,15.0113,34.92,0.0653,#0f172a,62.2178,30.3298,359.9,0.0441,#6450cd,64.5712,17.4938,354.22,0.0627,#c100ff,65.4675,9.0164,344.49,0.0985,#12966e,66.3602,9.6628,20.55,0.1757,#ca8398,69.3713,12.1447,302.52,0.0792,#aea9c0
40,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_A_00001_.png,S02_linocut_s4242145_scramble_A_00001_.png,,,,1024,1760,59.0009,61.372,57.82,0.0442,#d57631,1.8239,1.4059,320.47,0.6103,#0a0405,0.9819,82.2385,7.6296,5,0.5804,82.3789,0.9744,1.1253,328.64,0.5541,#060305,21.4348,37.0649,293.43,0.0263,#253264,44.8555,83.5042,39.37,0.026,#8e2421,48.9551,41.9124,24.89,0.0144,#584bc3,60.0455,65.9123,55.9,0.0212,#d01c0f,83.2129,5.7354,55.1,0.0125,#d7c7c2
41,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_B_00001_.png,S02_linocut_s4242145_scramble_B_00001_.png,,,,1024,1760,78.3639,12.7022,92.72,0.1115,#bebba8,8.5743,1.1297,29.9,0.2132,#121624,0.8818,61.6721,3.5677,6,0.3172,68.5877,4.5193,1.4179,12.14,0.1595,#13100f,21.4595,41.4963,32.43,0.0324,#651615,33.5649,32.4427,75.0,0.0484,#bd2e1f,42.7382,70.0056,37.79,0.0214,#6354d2,58.4424,55.8597,72.14,0.0448,#bd7e2a,66.1913,9.1268,181.73,0.1578,#86a09c
42,S03_cyberpunk,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_baseline_00001_.png,S03_cyberpunk_s42_baseline_00001_.png,,,,1024,1760,86.8641,6.3057,259.6,0.1933,#d2dae5,7.5644,5.2438,0.42,0.1154,#14192a,0.8534,83.6601,5.4838,6,0.2952,57.0626,6.1682,5.149,14.46,0.11,#1c1111,33.4872,57.3862,30.11,0.0548,#6a2958,49.4688,62.2116,329.24,0.0219,#9a1f25,61.334,60.5508,70.83,0.0368,#9c4bb5,76.4973,25.5322,234.87,0.1853,#cb8528,89.8283,9.3857,69.1,0.0233,#f0dfd2
43,S03_cyberpunk,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_pos_00001_.png,S03_cyberpunk_s42_Block_1_pos_00001_.png,,,,1024,1760,89.1588,4.0429,250.51,0.2472,#c8dae8,12.9864,7.15,5.37,0.2,#14192a,0.7793,76.7612,7.98,5,0.2237,66.8118,8.1721,5.4299,349.46,0.1605,#10182b,28.6049,46.6168,291.29,0.0489,#3b4ba8,39.2549,72.2418,37.36,0.0497,#b51e16,53.3443,67.8339,332.71,0.0265,#ca50b6,57.5523,47.0464,70.4,0.0631,#bd823f,84.9333,10.5688,74.53,0.0524,#e8dfd5
44,S03_cyberpunk,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_neg_00001_.png,S03_cyberpunk_s42_Block_1_neg_00001_.png,,,,1024,1760,74.0616,20.1995,96.32,0.1678,#bdb591,14.1884,4.5933,63.84,0.1495,#10172a,0.8941,65.7763,7.6503,6,0.2339,60.6345,11.0182,3.9786,56.4,0.1138,#0f172a,36.0393,28.5376,355.97,0.0288,#8d2a1c,46.5728,64.6131,37.66,0.0218,#7e4156,52.4801,17.9555,183.64,0.1201,#a156c9,57.9127,63.1953,329.48,0.0084,#8ea390,76.7945,30.9864,82.62,0.0357,#d8ba86
45,S03_cyberpunk,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_pos_00001_.png,S03_cyberpunk_s42_Block_6_pos_00001_.png,,,,1024,1760,9.0691,15.3282,119.13,0.0357,#171b00,0.781,2.7719,25.73,0.3734,#0c0100,0.8365,22.988,4.486,3,0.1721,34.8897,0.4131,1.5539,23.08,0.1085,#080100,1.9544,7.112,25.28,0.0522,#293e00,2.6736,4.0506,100.35,0.0636,#6350cd,4.5753,9.0348,50.36,0.0258,#0078ff,17.3494,28.1884,119.44,0.0138,#119c71,23.401,36.4437,120.67,0.0064,#b0b2b5
46,S03_cyberpunk,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_neg_00001_.png,S03_cyberpunk_s42_Block_6_neg_00001_.png,,,,1024,1760,73.585,21.6543,314.66,0.1121,#c7a5c5,56.3686,38.4314,312.88,0.1593,#0f172a,0.677,12.1192,1.0865,1,0.1785,31.2394,54.9227,37.0807,314.51,0.1023,#0f172a,56.686,41.6499,324.59,0.0669,#6250ce,59.7188,49.2447,317.49,0.0762,#c100ff,61.2013,18.0053,305.39,0.0189,#a57cb2,65.4848,25.7099,291.58,0.0342,#af77c7,67.0419,21.9354,346.46,0.0219,#a2a0cc
47,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_A_00001_.png,S03_cyberpunk_s42_scramble_A_00001_.png,,,,1024,1760,61.1969,12.2196,194.94,0.0663,#799b99,2.8649,5.2382,327.47,0.3063,#12060f,0.9773,72.4647,7.9363,6,0.3583,67.1904,2.1507,4.8259,325.96,0.2659,#0f050e,15.4733,35.0299,309.7,0.0559,#321a4d,30.201,72.0163,320.4,0.0183,#680f16,40.698,71.6817,39.14,0.0252,#712ea5,45.7116,24.4838,204.17,0.0923,#ba2818,74.6153,40.1002,67.17,0.0215,#e8ac75
48,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_B_00001_.png,S03_cyberpunk_s42_scramble_B_00001_.png,,,,1024,1760,76.2465,12.4729,111.83,0.1394,#bebfa8,12.6967,2.5421,272.94,0.2729,#11182b,0.9004,78.177,13.3168,4,0.1864,58.857,5.5501,2.272,3.34,0.1269,#191312,20.7442,30.27,328.5,0.0367,#651c1f,22.4747,37.0435,26.27,0.0595,#562452,40.9345,61.1291,326.44,0.0128,#9e5722,44.7412,51.6381,56.9,0.0339,#8d4cbd,83.7271,26.6095,91.7,0.0233,#e2ce9c
49,S03_cyberpunk,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_baseline_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png,,,,1024,1760,87.5598,5.7001,298.09,0.1557,#dbdae5,12.3765,9.7976,306.54,0.2628,#161929,0.8816,70.113,10.0723,5,0.2703,58.2955,9.3181,7.5242,309.78,0.2053,#12192c,39.1928,65.5205,33.0,0.0451,#623068,40.7786,29.1961,63.48,0.065,#b12424,49.7532,65.8197,327.72,0.0366,#a54cb7,58.4899,53.9326,68.98,0.0465,#b77832,79.4311,12.0916,345.54,0.0417,#ddc1cd
50,S03_cyberpunk,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_1_pos_00001_.png,S03_cyberpunk_s1337_Block_1_pos_00001_.png,,,,1024,1760,87.9031,7.0731,247.64,0.34,#d1dfe9,13.7253,7.0072,311.04,0.123,#13182a,0.7606,77.2342,7.4207,6,0.1918,71.3955,10.9863,2.2069,334.79,0.1182,#111729,25.8212,61.8293,303.94,0.0506,#44329a,43.2576,73.6024,32.47,0.067,#c62229,49.2586,63.1757,338.73,0.0473,#c0479e,60.1017,49.1236,70.86,0.0736,#c98e45,88.2206,8.5871,78.84,0.0715,#e6dbce
51,S03_cyberpunk,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_1_neg_00001_.png,S03_cyberpunk_s1337_Block_1_neg_00001_.png,,,,1024,1760,74.1743,20.7394,91.74,0.1552,#c4b591,20.0813,6.5724,80.58,0.1984,#101729,0.8863,60.9128,9.7115,4,0.1615,52.1428,12.0709,7.7296,62.47,0.0857,#0f172a,40.5229,32.8324,352.72,0.0269,#b14029,45.3936,59.8724,40.42,0.0328,#854bc3,55.9566,18.503,178.14,0.0758,#b87c34,56.6005,50.123,70.35,0.0661,#80a08e,72.9837,25.9183,74.48,0.0356,#cdad89
52,S03_cyberpunk,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_6_pos_00001_.png,S03_cyberpunk_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9909,14.2809,283.1,0.2682,#0f172a,0.3645,0.7268,49.09,0.1814,#030100,0.7329,71.4009,4.3939,6,0.152,74.0584,0.1398,0.2285,66.63,0.1405,#010000,6.6999,14.2963,139.21,0.0116,#071901,23.5083,37.519,126.25,0.0037,#223f03,43.3089,74.2869,301.93,0.0065,#6153d0,57.5052,46.5844,163.74,0.0003,#119d72,71.5407,2.3945,274.3,0.0005,#adafb4
53,S03_cyberpunk,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_6_neg_00001_.png,S03_cyberpunk_s1337_Block_6_neg_00001_.png,,,,1024,1760,69.7878,27.79,307.52,0.1405,#bb97c7,54.2429,45.7716,309.65,0.1263,#0f172a,0.5632,10.8079,1.5859,1,0.2065,42.259,52.0835,48.2252,309.74,0.1111,#0f172a,56.5486,61.6333,314.37,0.0852,#6250ce,57.4941,69.0398,316.11,0.0639,#c100ff,58.9854,26.7807,297.45,0.0252,#b46add,62.5593,29.6212,329.06,0.0381,#af7bcf,62.8914,41.5258,313.54,0.0954,#9998cc
54,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_A_00001_.png,S03_cyberpunk_s1337_scramble_A_00001_.png,,,,1024,1760,74.9437,40.5305,72.61,0.0399,#93a8aa,4.7405,5.609,288.8,0.4828,#100910,0.9888,70.8075,10.9341,5,0.3744,83.1609,2.7671,4.2776,317.46,0.3278,#0e0910,10.6729,35.6692,308.22,0.0466,#251045,32.8531,87.4385,316.23,0.0139,#6931bd,35.8045,59.3964,344.52,0.022,#9f1676,41.9608,75.854,41.49,0.0428,#bd290e,73.5746,59.4129,88.1,0.013,#e2b352
55,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_B_00001_.png,S03_cyberpunk_s1337_scramble_B_00001_.png,,,,1024,1760,78.5598,10.3922,117.24,0.1379,#c0c1ad,13.966,2.5994,290.34,0.2576,#121628,0.8828,73.5435,9.7529,6,0.1642,63.1984,7.4333,2.7222,16.67,0.1171,#10172a,15.9833,34.0487,315.11,0.0321,#5a223a,30.6565,48.0927,32.16,0.0471,#832524,36.645,65.9206,325.73,0.0309,#7c3099,47.6214,44.7492,65.74,0.039,#9e632a,80.9768,21.4524,85.62,0.0204,#dcc8a2
56,S03_cyberpunk,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_baseline_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png,,,,1024,1760,86.019,5.602,283.06,0.1605,#d4d6e1,12.9138,8.8694,310.02,0.2638,#161929,0.8915,74.005,11.1362,5,0.1543,66.0637,5.8133,5.794,0.65,0.1049,#1e1416,40.0757,67.1854,34.01,0.0379,#b42625,42.6674,49.651,10.4,0.0294,#b13e5c,53.1976,71.8577,326.63,0.023,#ac4ec5,60.6096,58.0064,68.83,0.0494,#c9812e,79.8183,10.4082,344.73,0.0476,#d4beca
57,S03_cyberpunk,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_1_pos_00001_.png,S03_cyberpunk_s4242145_Block_1_pos_00001_.png,,,,1024,1760,84.7684,8.9611,251.58,0.2974,#c5d6e3,9.9251,7.9786,298.85,0.1875,#131829,0.8316,79.9987,8.2732,5,0.2515,74.964,7.3273,3.0249,328.49,0.1685,#1b1513,30.2734,64.7869,301.91,0.0509,#594abd,46.535,77.9889,35.71,0.0584,#b13d78,46.7683,54.1241,347.88,0.0434,#d22a24,64.9607,50.7096,70.69,0.0626,#c58b43,87.3261,7.1343,63.29,0.083,#e8dcd3
58,S03_cyberpunk,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_1_neg_00001_.png,S03_cyberpunk_s4242145_Block_1_neg_00001_.png,,,,1024,1760,76.9847,14.5464,101.67,0.1178,#c7bf9f,16.6326,3.6439,42.81,0.1721,#121829,0.9137,66.9379,11.3044,4,0.1955,48.934,10.0451,6.165,59.26,0.0784,#10172a,44.1831,33.2621,69.03,0.0961,#554130,48.7096,55.099,33.13,0.0357,#8150bd,51.9688,41.0577,338.86,0.0359,#be493b,60.8902,21.2706,184.86,0.0995,#b46689,76.983,51.9989,92.05,0.0165,#d7bb5a
59,S03_cyberpunk,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_6_pos_00001_.png,S03_cyberpunk_s4242145_Block_6_pos_00001_.png,,,,1024,1760,21.4624,30.0007,92.36,0.0514,#352900,1.639,5.3611,28.09,0.423,#140200,0.8754,32.2896,6.9506,2,0.3389,37.258,1.1698,4.4997,23.68,0.2749,#110100,5.2504,17.2587,28.11,0.033,#0f172a,6.4497,12.6741,50.7,0.064,#330900,9.232,25.8175,33.43,0.0147,#575802,13.2598,20.4422,74.55,0.0407,#6153d0,33.4594,41.7577,101.14,0.0081,#84a99b
60,S03_cyberpunk,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_6_neg_00001_.png,S03_cyberpunk_s4242145_Block_6_neg_00001_.png,,,,1024,1760,83.3357,15.4667,326.76,0.151,#e0c6df,63.6619,49.1612,315.18,0.1318,#0f172a,0.6539,12.7382,1.4549,1,0.2019,38.2157,62.3004,49.0068,314.84,0.1034,#0f172a,66.3011,48.1464,323.9,0.0684,#6a4ed1,68.6631,38.3265,313.98,0.0984,#12946d,69.7565,56.7763,320.74,0.0877,#cf8ad5,74.1732,26.694,326.35,0.0387,#d4a6d3,75.0387,18.5606,292.61,0.0519,#b6b5d7
61,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_A_00001_.png,S03_cyberpunk_s4242145_scramble_A_00001_.png,,,,1024,1760,68.484,8.9504,267.57,0.0367,#337483,2.8928,7.7306,314.6,0.4424,#130610,0.9936,73.5682,14.7171,5,0.299,66.7507,2.5717,4.233,356.91,0.2275,#110609,10.531,32.7903,312.14,0.0716,#281340,26.6504,70.9837,320.44,0.029,#740f26,32.3937,50.8232,0.15,0.0124,#6d1f93,33.6225,63.6099,38.96,0.0379,#a22210,76.1399,35.3675,72.54,0.024,#e4b281
62,S03_cyberpunk,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_B_00001_.png,S03_cyberpunk_s4242145_scramble_B_00001_.png,,,,1024,1760,79.2053,10.3231,135.47,0.1432,#bdc8b6,10.5774,2.8407,309.48,0.2297,#11182b,0.8676,78.5133,9.5865,5,0.2656,62.8135,6.4142,3.6289,355.66,0.1363,#1a1313,16.1968,33.8062,314.12,0.0284,#5c1f28,36.7604,66.4425,318.74,0.0178,#6b3498,39.2482,51.0022,30.71,0.0367,#a13734,69.972,18.7803,199.43,0.1293,#7eb5b6,84.9275,19.8551,95.34,0.0202,#e0d3ad
